COMBUSTIBLE,CLASE,SERVICIO,DEPARTAMENTO,AÑO_REGISTRO,PESO,EJES,TOTAL_BATERIAS,DURABILIDAD_BATERIA,AÑO_REEMPLAZO,CAMBIOS_A_2050
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,13,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,10,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,10,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,19,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,15,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,21,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,4,2022,1365.0,2.0,1,7,2029,4
0,1,0,7,2022,1365.0,2.0,1,7,2029,4
0,1,0,9,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,2,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,1,0,15,2022,1365.0,2.0,1,7,2029,4
0,1,0,3,2022,1365.0,2.0,1,7,2029,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,12,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,1,0,22,2019,1825.0,2.0,1,7,2026,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2019,1825.0,2.0,1,7,2026,4
0,1,0,2,2019,1825.0,2.0,1,7,2026,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,4,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,1,2021,2075.0,2.0,1,7,2028,4
0,0,0,1,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,1,2021,2146.0,2.0,1,7,2028,4
0,0,0,13,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,14,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,6,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,13,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,2450.0,2.0,1,7,2028,4
0,0,0,3,2021,2450.0,2.0,1,7,2028,4
0,0,0,1,2021,2450.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,7,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,8,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,17,2021,2450.0,2.0,1,7,2028,4
0,0,0,2,2021,2450.0,2.0,1,7,2028,4
0,0,0,3,2021,2450.0,2.0,1,7,2028,4
0,0,0,3,2022,1735.0,2.0,1,7,2029,4
0,0,0,3,2021,2290.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,1,3,2021,1680.0,2.0,1,5,2026,5
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2022,1680.0,2.0,1,7,2029,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,2,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,1,3,2021,1930.0,2.0,1,5,2026,5
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,7,2021,1680.0,2.0,1,7,2028,4
0,0,0,3,2020,2146.0,2.0,1,7,2027,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,0,0,2,2020,3040.0,2.0,1,7,2027,4
0,0,0,3,2020,3000.0,2.0,1,7,2027,4
0,1,0,3,2020,1795.0,2.0,1,7,2027,4
0,1,0,1,2020,1795.0,2.0,1,7,2027,4
0,1,0,3,2020,1795.0,2.0,1,7,2027,4
0,1,0,1,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2021,1845.0,2.0,1,7,2028,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,1,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,0,0,0,2021,2145.0,2.0,1,7,2028,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,0,0,6,2021,2145.0,2.0,1,7,2028,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,21,2020,2146.0,2.0,1,7,2027,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2022,1690.0,2.0,1,7,2029,4
0,0,0,2,2022,1690.0,2.0,1,7,2029,4
0,0,0,3,2022,1690.0,2.0,1,7,2029,4
0,0,0,4,2022,1690.0,2.0,1,7,2029,4
0,0,0,2,2022,1690.0,2.0,1,7,2029,4
0,0,0,7,2022,1690.0,2.0,1,7,2029,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,1,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,12,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,1,2021,2146.0,2.0,1,7,2028,4
0,1,0,2,2021,1845.0,2.0,1,7,2028,4
0,0,0,1,2022,1690.0,2.0,1,7,2029,4
0,1,0,1,2021,1365.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,1,0,1,2022,1365.0,2.0,1,7,2029,4
0,0,0,21,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,12,2019,3000.0,2.0,1,7,2026,4
0,0,0,2,2020,3000.0,2.0,1,7,2027,4
0,0,0,2,2019,3000.0,2.0,1,7,2026,4
0,0,0,2,2019,3000.0,2.0,1,7,2026,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,1,2021,2075.0,2.0,1,7,2028,4
0,0,0,2,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,1,0,3,2021,1365.0,2.0,1,7,2028,4
0,0,0,2,2019,2220.0,2.0,1,7,2026,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,2,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,1,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2020,2146.0,2.0,1,7,2027,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,1,2021,2075.0,2.0,1,7,2028,4
0,1,0,2,2020,1870.0,2.0,1,7,2027,4
0,1,0,7,2021,2475.0,2.0,1,7,2028,4
0,0,0,2,2021,2075.0,2.0,1,7,2028,4
0,0,0,2,2021,2075.0,2.0,1,7,2028,4
0,0,0,2,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,12,2021,2030.0,2.0,1,7,2028,4
0,0,0,15,2022,1850.0,2.0,1,7,2029,4
0,0,0,2,2022,1850.0,2.0,1,7,2029,4
0,0,0,12,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,1,2021,2146.0,2.0,1,7,2028,4
0,0,0,7,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2146.0,2.0,1,7,2028,4
0,0,0,2,2021,2146.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,3,2021,2075.0,2.0,1,7,2028,4
0,0,0,2,2021,2290.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,4,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2021,1845.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,3,2022,1690.0,2.0,1,7,2029,4
0,0,0,3,2022,1690.0,2.0,1,7,2029,4
0,0,0,14,2022,1690.0,2.0,1,7,2029,4
0,0,0,3,2020,3130.0,2.0,1,7,2027,4
0,0,0,3,2020,3130.0,2.0,1,7,2027,4
0,0,0,3,2021,3230.0,2.0,1,7,2028,4
0,0,0,2,2021,3050.0,2.0,1,7,2028,4
0,0,0,4,2021,3050.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,1,0,2,2020,1845.0,2.0,1,7,2027,4
0,1,0,3,2019,1815.0,2.0,1,7,2026,4
0,0,0,4,2021,3040.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,2,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,12,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,2,2021,2445.0,2.0,1,7,2028,4
0,0,0,2,2021,2445.0,2.0,1,7,2028,4
0,0,0,4,2021,3040.0,2.0,1,7,2028,4
0,0,0,3,2021,3230.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,1,0,4,2020,1825.0,2.0,1,7,2027,4
0,1,0,3,2020,2100.0,2.0,1,7,2027,4
0,1,0,3,2020,2100.0,2.0,1,7,2027,4
0,1,0,3,2020,2100.0,2.0,1,7,2027,4
0,1,0,2,2020,2100.0,2.0,1,7,2027,4
0,1,0,3,2019,1870.0,2.0,1,7,2026,4
0,0,0,3,2021,3040.0,2.0,1,7,2028,4
0,0,0,7,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2021,3000.0,2.0,1,7,2028,4
0,0,0,10,2021,3040.0,2.0,1,7,2028,4
0,0,0,2,2021,3040.0,2.0,1,7,2028,4
0,0,0,2,2021,1690.0,2.0,1,7,2028,4
0,0,0,1,2021,3000.0,2.0,1,7,2028,4
0,0,0,3,2022,2030.0,2.0,1,7,2029,4
0,0,0,2,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,1,0,2,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,1,0,3,2020,1825.0,2.0,1,7,2027,4
0,1,0,2,2020,1795.0,2.0,1,7,2027,4
0,1,0,3,2021,1795.0,2.0,1,7,2028,4
0,1,0,3,2020,1795.0,2.0,1,7,2027,4
0,0,0,3,2021,3230.0,2.0,1,7,2028,4
0,0,0,7,2021,2610.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2610.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,2,2021,2615.0,2.0,1,7,2028,4
0,0,0,3,2021,2615.0,2.0,1,7,2028,4
0,0,0,1,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,1,0,2,2021,1790.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,0,0,2,2021,3010.0,2.0,1,7,2028,4
0,0,0,2,2020,2146.0,2.0,1,7,2027,4
0,0,0,3,2020,2146.0,2.0,1,7,2027,4
0,0,0,7,2020,2146.0,2.0,1,7,2027,4
0,0,0,2,2021,1735.0,2.0,1,7,2028,4
0,0,0,3,2021,1735.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2790.0,2.0,1,7,2028,4
0,0,0,3,2021,3010.0,2.0,1,7,2028,4
0,0,0,3,2021,2280.0,2.0,1,7,2028,4
0,0,0,4,2021,2280.0,2.0,1,7,2028,4
0,0,0,3,2021,2280.0,2.0,1,7,2028,4
0,1,0,3,2021,1825.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,0,0,15,2020,2145.0,2.0,1,7,2027,4
0,0,0,3,2021,2145.0,2.0,1,7,2028,4
0,0,0,3,2021,2800.0,2.0,1,7,2028,4
0,0,0,16,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,1,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,7,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,4,2021,1850.0,2.0,1,7,2028,4
0,0,0,7,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,0,0,3,2021,2445.0,2.0,1,7,2028,4
0,1,0,3,2020,1815.0,2.0,1,7,2027,4
0,0,0,1,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,22,2021,1850.0,2.0,1,7,2028,4
0,0,0,14,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2022,1850.0,2.0,1,7,2029,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,0,0,3,2021,1850.0,2.0,1,7,2028,4
0,0,0,2,2021,1850.0,2.0,1,7,2028,4
0,1,0,3,2020,1775.0,2.0,1,7,2027,4
0,0,0,3,2020,2615.0,2.0,1,7,2027,4
0,0,0,2,2020,2615.0,2.0,1,7,2027,4
0,0,0,3,2020,2615.0,2.0,1,7,2027,4
0,0,0,3,2021,2030.0,2.0,1,7,2028,4
0,0,0,1,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,15,2021,1930.0,2.0,1,7,2028,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,12,2021,1930.0,2.0,1,7,2028,4
0,0,0,10,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,15,2021,2030.0,2.0,1,7,2028,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
0,0,0,5,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2021,3010.0,2.0,1,7,2028,4
0,0,0,3,2021,1735.0,2.0,1,7,2028,4
0,0,0,3,2021,1735.0,2.0,1,7,2028,4
0,0,0,2,2021,1735.0,2.0,1,7,2028,4
0,0,0,2,2021,1735.0,2.0,1,7,2028,4
0,0,0,17,2021,2800.0,2.0,1,7,2028,4
0,1,0,3,2021,1845.0,2.0,1,7,2028,4
0,1,0,0,2021,1790.0,2.0,1,7,2028,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,5,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,0,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,1,2021,1930.0,2.0,1,7,2028,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,1,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,7,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,1,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,12,2022,1930.0,2.0,1,7,2029,4
0,0,0,10,2021,1930.0,2.0,1,7,2028,4
0,0,0,0,2022,1930.0,2.0,1,7,2029,4
0,0,0,1,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2022,1930.0,2.0,1,7,2029,4
0,0,0,7,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2020,2700.0,2.0,1,7,2027,4
0,0,0,7,2022,1930.0,2.0,1,7,2029,4
0,0,0,2,2021,1930.0,2.0,1,7,2028,4
0,0,0,3,2022,1930.0,2.0,1,7,2029,4
0,0,0,3,2021,1930.0,2.0,1,7,2028,4
